ENSMUSG00000085473	ENSMUST00000141816	predicted gene, 16686 [Source:MGI Symbol;Acc:MGI:4439610]	88755195	88755590	Gm16686-201		Gm16686
ENSMUSG00000028487	ENSMUST00000175757	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-022	cleft secondary palate	Bnc2
ENSMUSG00000028487	ENSMUST00000175757	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-022	abnormal maxillary shelf morphology	Bnc2
ENSMUSG00000028487	ENSMUST00000175757	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-022	microcephaly	Bnc2
ENSMUSG00000028487	ENSMUST00000175757	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-022	decreased tongue size	Bnc2
ENSMUSG00000028487	ENSMUST00000175757	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-022	endochondral bone growth	Bnc2
ENSMUSG00000028487	ENSMUST00000175757	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-022	abnormal lung-associated mesenchyme development	Bnc2
ENSMUSG00000028487	ENSMUST00000175757	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-022	abnormal secondary palate development	Bnc2
ENSMUSG00000028487	ENSMUST00000175757	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-022	tongue development	Bnc2
ENSMUSG00000028487	ENSMUST00000176947	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-016	abnormal pterygoid process morphology	Bnc2
ENSMUSG00000028487	ENSMUST00000176947	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-016	meteorism	Bnc2
ENSMUSG00000028487	ENSMUST00000176947	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-016	parietal bone hypoplasia	Bnc2
ENSMUSG00000028487	ENSMUST00000176947	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-016	small alisphenoid bone	Bnc2
ENSMUSG00000028487	ENSMUST00000176947	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-016	abnormal fontanelle morphology	Bnc2
ENSMUSG00000028487	ENSMUST00000176947	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-016	palatal shelves fail to meet at midline	Bnc2
ENSMUSG00000028487	ENSMUST00000176947	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-016	abnormal palate development	Bnc2
ENSMUSG00000028487	ENSMUST00000176947	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-016	decreased birth body size	Bnc2
ENSMUSG00000028487	ENSMUST00000176947	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-016	neonatal lethality complete penetrance	Bnc2
ENSMUSG00000028487	ENSMUST00000176947	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-016	frontal bone hypoplasia	Bnc2
ENSMUSG00000028487	ENSMUST00000176947	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-016	cleft secondary palate	Bnc2
ENSMUSG00000028487	ENSMUST00000176947	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-016	abnormal maxillary shelf morphology	Bnc2
ENSMUSG00000028487	ENSMUST00000176947	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-016	microcephaly	Bnc2
ENSMUSG00000028487	ENSMUST00000176947	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-016	decreased tongue size	Bnc2
ENSMUSG00000028487	ENSMUST00000176947	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-016	endochondral bone growth	Bnc2
ENSMUSG00000028487	ENSMUST00000176947	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-016	abnormal lung-associated mesenchyme development	Bnc2
ENSMUSG00000028487	ENSMUST00000176947	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-016	abnormal secondary palate development	Bnc2
ENSMUSG00000028487	ENSMUST00000176947	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-016	tongue development	Bnc2
ENSMUSG00000028487	ENSMUST00000175969	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-017	abnormal pterygoid process morphology	Bnc2
ENSMUSG00000028487	ENSMUST00000175969	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-017	meteorism	Bnc2
ENSMUSG00000028487	ENSMUST00000175969	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-017	parietal bone hypoplasia	Bnc2
ENSMUSG00000028487	ENSMUST00000175969	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-017	small alisphenoid bone	Bnc2
ENSMUSG00000028487	ENSMUST00000175969	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-017	abnormal fontanelle morphology	Bnc2
ENSMUSG00000028487	ENSMUST00000175969	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-017	palatal shelves fail to meet at midline	Bnc2
ENSMUSG00000028487	ENSMUST00000175969	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-017	abnormal palate development	Bnc2
ENSMUSG00000028487	ENSMUST00000175969	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-017	decreased birth body size	Bnc2
ENSMUSG00000028487	ENSMUST00000175969	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-017	neonatal lethality complete penetrance	Bnc2
ENSMUSG00000028487	ENSMUST00000175969	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-017	frontal bone hypoplasia	Bnc2
ENSMUSG00000028487	ENSMUST00000175969	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-017	cleft secondary palate	Bnc2
ENSMUSG00000028487	ENSMUST00000175969	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-017	abnormal maxillary shelf morphology	Bnc2
ENSMUSG00000028487	ENSMUST00000175969	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-017	microcephaly	Bnc2
ENSMUSG00000028487	ENSMUST00000175969	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-017	decreased tongue size	Bnc2
ENSMUSG00000028487	ENSMUST00000175969	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-017	endochondral bone growth	Bnc2
ENSMUSG00000028487	ENSMUST00000175969	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-017	abnormal lung-associated mesenchyme development	Bnc2
ENSMUSG00000028487	ENSMUST00000175969	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-017	abnormal secondary palate development	Bnc2
ENSMUSG00000028487	ENSMUST00000175969	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-017	tongue development	Bnc2
ENSMUSG00000028487	ENSMUST00000176476	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-019	abnormal pterygoid process morphology	Bnc2
ENSMUSG00000028487	ENSMUST00000176476	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-019	meteorism	Bnc2
ENSMUSG00000028487	ENSMUST00000176476	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-019	parietal bone hypoplasia	Bnc2
ENSMUSG00000028487	ENSMUST00000176476	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-019	small alisphenoid bone	Bnc2
ENSMUSG00000028487	ENSMUST00000176476	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-019	abnormal fontanelle morphology	Bnc2
ENSMUSG00000028487	ENSMUST00000176476	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-019	palatal shelves fail to meet at midline	Bnc2
ENSMUSG00000028487	ENSMUST00000176476	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-019	abnormal palate development	Bnc2
ENSMUSG00000028487	ENSMUST00000176476	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-019	decreased birth body size	Bnc2
ENSMUSG00000028487	ENSMUST00000176476	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-019	neonatal lethality complete penetrance	Bnc2
ENSMUSG00000028487	ENSMUST00000176476	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-019	frontal bone hypoplasia	Bnc2
ENSMUSG00000028487	ENSMUST00000176476	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-019	cleft secondary palate	Bnc2
ENSMUSG00000028487	ENSMUST00000176476	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-019	abnormal maxillary shelf morphology	Bnc2
ENSMUSG00000028487	ENSMUST00000176476	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-019	microcephaly	Bnc2
ENSMUSG00000028487	ENSMUST00000176476	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-019	decreased tongue size	Bnc2
ENSMUSG00000028487	ENSMUST00000176476	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-019	endochondral bone growth	Bnc2
ENSMUSG00000028487	ENSMUST00000176476	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-019	abnormal lung-associated mesenchyme development	Bnc2
ENSMUSG00000028487	ENSMUST00000176476	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-019	abnormal secondary palate development	Bnc2
ENSMUSG00000028487	ENSMUST00000176476	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-019	tongue development	Bnc2
ENSMUSG00000028487	ENSMUST00000123276	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-003	abnormal pterygoid process morphology	Bnc2
ENSMUSG00000028487	ENSMUST00000123276	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-003	meteorism	Bnc2
ENSMUSG00000028487	ENSMUST00000123276	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-003	parietal bone hypoplasia	Bnc2
ENSMUSG00000028487	ENSMUST00000123276	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-003	small alisphenoid bone	Bnc2
ENSMUSG00000028487	ENSMUST00000123276	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-003	abnormal fontanelle morphology	Bnc2
ENSMUSG00000028487	ENSMUST00000123276	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-003	palatal shelves fail to meet at midline	Bnc2
ENSMUSG00000028487	ENSMUST00000123276	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-003	abnormal palate development	Bnc2
ENSMUSG00000028487	ENSMUST00000123276	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-003	decreased birth body size	Bnc2
ENSMUSG00000028487	ENSMUST00000123276	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-003	neonatal lethality complete penetrance	Bnc2
ENSMUSG00000028487	ENSMUST00000123276	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-003	frontal bone hypoplasia	Bnc2
ENSMUSG00000028487	ENSMUST00000123276	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-003	cleft secondary palate	Bnc2
ENSMUSG00000028487	ENSMUST00000123276	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-003	abnormal maxillary shelf morphology	Bnc2
ENSMUSG00000028487	ENSMUST00000123276	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-003	microcephaly	Bnc2
ENSMUSG00000028487	ENSMUST00000123276	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-003	decreased tongue size	Bnc2
ENSMUSG00000028487	ENSMUST00000123276	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-003	endochondral bone growth	Bnc2
ENSMUSG00000028487	ENSMUST00000123276	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-003	abnormal lung-associated mesenchyme development	Bnc2
ENSMUSG00000028487	ENSMUST00000123276	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-003	abnormal secondary palate development	Bnc2
ENSMUSG00000028487	ENSMUST00000123276	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-003	tongue development	Bnc2
ENSMUSG00000028487	ENSMUST00000176346	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-015	abnormal pterygoid process morphology	Bnc2
ENSMUSG00000028487	ENSMUST00000176346	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-015	meteorism	Bnc2
ENSMUSG00000028487	ENSMUST00000176346	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-015	parietal bone hypoplasia	Bnc2
ENSMUSG00000028487	ENSMUST00000176346	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-015	small alisphenoid bone	Bnc2
ENSMUSG00000028487	ENSMUST00000176346	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-015	abnormal fontanelle morphology	Bnc2
ENSMUSG00000028487	ENSMUST00000176346	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-015	palatal shelves fail to meet at midline	Bnc2
ENSMUSG00000028487	ENSMUST00000176346	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-015	abnormal palate development	Bnc2
ENSMUSG00000028487	ENSMUST00000176346	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-015	decreased birth body size	Bnc2
ENSMUSG00000028487	ENSMUST00000176346	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-015	neonatal lethality complete penetrance	Bnc2
ENSMUSG00000028487	ENSMUST00000176346	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-015	frontal bone hypoplasia	Bnc2
ENSMUSG00000028487	ENSMUST00000176346	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-015	cleft secondary palate	Bnc2
ENSMUSG00000028487	ENSMUST00000176346	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-015	abnormal maxillary shelf morphology	Bnc2
ENSMUSG00000028487	ENSMUST00000176346	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-015	microcephaly	Bnc2
ENSMUSG00000028487	ENSMUST00000176346	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-015	decreased tongue size	Bnc2
ENSMUSG00000028487	ENSMUST00000176346	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-015	endochondral bone growth	Bnc2
ENSMUSG00000028487	ENSMUST00000176346	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-015	abnormal lung-associated mesenchyme development	Bnc2
ENSMUSG00000028487	ENSMUST00000176346	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-015	abnormal secondary palate development	Bnc2
ENSMUSG00000028487	ENSMUST00000176346	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-015	tongue development	Bnc2
ENSMUSG00000028487	ENSMUST00000177256	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-018	abnormal pterygoid process morphology	Bnc2
ENSMUSG00000028487	ENSMUST00000177256	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-018	meteorism	Bnc2
ENSMUSG00000028487	ENSMUST00000177256	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-018	parietal bone hypoplasia	Bnc2
ENSMUSG00000028487	ENSMUST00000177256	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-018	small alisphenoid bone	Bnc2
ENSMUSG00000028487	ENSMUST00000177256	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-018	abnormal fontanelle morphology	Bnc2
ENSMUSG00000028487	ENSMUST00000177256	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-018	palatal shelves fail to meet at midline	Bnc2
ENSMUSG00000028487	ENSMUST00000177256	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-018	abnormal palate development	Bnc2
ENSMUSG00000028487	ENSMUST00000177256	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-018	decreased birth body size	Bnc2
ENSMUSG00000028487	ENSMUST00000177256	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-018	neonatal lethality complete penetrance	Bnc2
ENSMUSG00000028487	ENSMUST00000177256	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-018	frontal bone hypoplasia	Bnc2
ENSMUSG00000028487	ENSMUST00000177256	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-018	cleft secondary palate	Bnc2
ENSMUSG00000028487	ENSMUST00000177256	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-018	abnormal maxillary shelf morphology	Bnc2
ENSMUSG00000028487	ENSMUST00000177256	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-018	microcephaly	Bnc2
ENSMUSG00000028487	ENSMUST00000177256	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-018	decreased tongue size	Bnc2
ENSMUSG00000028487	ENSMUST00000177256	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-018	endochondral bone growth	Bnc2
ENSMUSG00000028487	ENSMUST00000177256	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-018	abnormal lung-associated mesenchyme development	Bnc2
ENSMUSG00000028487	ENSMUST00000177256	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-018	abnormal secondary palate development	Bnc2
ENSMUSG00000028487	ENSMUST00000177256	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-018	tongue development	Bnc2
ENSMUSG00000028487	ENSMUST00000175756	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-013	abnormal pterygoid process morphology	Bnc2
ENSMUSG00000028487	ENSMUST00000175756	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-013	meteorism	Bnc2
ENSMUSG00000028487	ENSMUST00000175756	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-013	parietal bone hypoplasia	Bnc2
ENSMUSG00000028487	ENSMUST00000175756	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-013	small alisphenoid bone	Bnc2
ENSMUSG00000028487	ENSMUST00000175756	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-013	abnormal fontanelle morphology	Bnc2
ENSMUSG00000028487	ENSMUST00000175756	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-013	palatal shelves fail to meet at midline	Bnc2
ENSMUSG00000028487	ENSMUST00000175756	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-013	abnormal palate development	Bnc2
ENSMUSG00000028487	ENSMUST00000175756	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-013	decreased birth body size	Bnc2
ENSMUSG00000028487	ENSMUST00000175756	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-013	neonatal lethality complete penetrance	Bnc2
ENSMUSG00000028487	ENSMUST00000175756	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-013	frontal bone hypoplasia	Bnc2
ENSMUSG00000028487	ENSMUST00000175756	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-013	cleft secondary palate	Bnc2
ENSMUSG00000028487	ENSMUST00000175756	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-013	abnormal maxillary shelf morphology	Bnc2
ENSMUSG00000028487	ENSMUST00000175756	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-013	microcephaly	Bnc2
ENSMUSG00000028487	ENSMUST00000175756	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-013	decreased tongue size	Bnc2
ENSMUSG00000028487	ENSMUST00000175756	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-013	endochondral bone growth	Bnc2
ENSMUSG00000028487	ENSMUST00000175756	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-013	abnormal lung-associated mesenchyme development	Bnc2
ENSMUSG00000028487	ENSMUST00000175756	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-013	abnormal secondary palate development	Bnc2
ENSMUSG00000028487	ENSMUST00000175756	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-013	tongue development	Bnc2
ENSMUSG00000028487	ENSMUST00000177040	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-020	abnormal pterygoid process morphology	Bnc2
ENSMUSG00000028487	ENSMUST00000177040	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-020	meteorism	Bnc2
ENSMUSG00000028487	ENSMUST00000177040	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-020	parietal bone hypoplasia	Bnc2
ENSMUSG00000028487	ENSMUST00000177040	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-020	small alisphenoid bone	Bnc2
ENSMUSG00000028487	ENSMUST00000177040	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-020	abnormal fontanelle morphology	Bnc2
ENSMUSG00000028487	ENSMUST00000177040	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-020	palatal shelves fail to meet at midline	Bnc2
ENSMUSG00000028487	ENSMUST00000177040	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-020	abnormal palate development	Bnc2
ENSMUSG00000028487	ENSMUST00000177040	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-020	decreased birth body size	Bnc2
ENSMUSG00000028487	ENSMUST00000177040	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-020	neonatal lethality complete penetrance	Bnc2
ENSMUSG00000028487	ENSMUST00000177040	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-020	frontal bone hypoplasia	Bnc2
ENSMUSG00000028487	ENSMUST00000177040	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-020	cleft secondary palate	Bnc2
ENSMUSG00000028487	ENSMUST00000177040	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-020	abnormal maxillary shelf morphology	Bnc2
ENSMUSG00000028487	ENSMUST00000177040	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-020	microcephaly	Bnc2
ENSMUSG00000028487	ENSMUST00000177040	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-020	decreased tongue size	Bnc2
ENSMUSG00000028487	ENSMUST00000177040	basonuclin 2 [Source:MGI Symbol;Acc:MGI:2443805]	84275095	84675275	Bnc2-020	endochondral bone growth	Bnc2
